Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
43,0.0001,0.19759400198353996,0.9212,0.9274,0.9202,0.9238,0.9212,0.3744770170943368,0.8225,0.8608,0.7133,0.7801,0.8111
44,0.0001,0.18071997604226764,0.9283,0.9289,0.9274,0.9282,0.9283,0.3600971502739759,0.841,0.8588,0.7657,0.8096,0.8331
45,0.0001,0.17730324229673494,0.9287,0.9395,0.9127,0.9259,0.9284,0.3437867381920417,0.8627,0.8635,0.8182,0.8402,0.858
46,0.0001,0.16968547364201728,0.9307,0.9303,0.9257,0.928,0.9306,0.35616631770417806,0.8349,0.8594,0.7483,0.8,0.8258
47,0.0001,0.1882709783938112,0.9236,0.9302,0.9136,0.9218,0.9234,0.3784354677689927,0.8179,0.8684,0.6923,0.7704,0.8047
48,0.0001,0.18032438539062876,0.926,0.9355,0.9146,0.9249,0.9259,0.36096145594049067,0.838,0.8694,0.7448,0.8023,0.8282
49,0.0001,0.177655035794913,0.926,0.9332,0.9184,0.9257,0.926,0.37785559546734604,0.8225,0.8701,0.7028,0.7776,0.81
50,0.0001,0.17369939754658106,0.9256,0.9327,0.9203,0.9265,0.9257,0.36689202536252286,0.8272,0.8655,0.7203,0.7863,0.8159
51,0.0,0.16828170866717265,0.9395,0.9278,0.9491,0.9384,0.9398,0.3588382403942801,0.8441,0.8627,0.7692,0.8133,0.8363
52,0.0,0.15164218574196478,0.9399,0.9424,0.9372,0.9398,0.9399,0.3438392044266775,0.8688,0.8628,0.8357,0.849,0.8653
53,0.0,0.15919324600055249,0.9379,0.94,0.9307,0.9353,0.9377,0.3435854432838304,0.8688,0.8628,0.8357,0.849,0.8653
54,0.0,0.15620542732597906,0.9403,0.9486,0.9321,0.9402,0.9404,0.3605082432872483,0.8349,0.8623,0.7448,0.7992,0.8254
55,0.0,0.16490332919019687,0.9335,0.9263,0.9377,0.932,0.9336,0.3564566472722661,0.8503,0.8649,0.7832,0.822,0.8433
56,0.0,0.14645878621671773,0.9423,0.9474,0.9361,0.9417,0.9423,0.3536216427705118,0.8395,0.864,0.7552,0.806,0.8307
57,0.0,0.14498699022622047,0.9419,0.9511,0.9331,0.942,0.942,0.3457090413818757,0.841,0.8645,0.7587,0.8082,0.8324
58,0.0,0.1577774354645723,0.9383,0.9391,0.9384,0.9388,0.9383,0.3405140524153553,0.8704,0.8633,0.8392,0.8511,0.8671
59,0.0,0.15872857620633102,0.9363,0.9305,0.9367,0.9336,0.9363,0.3458054219594314,0.8611,0.863,0.8147,0.8381,0.8562
60,0.0,0.15037714979976793,0.9403,0.9481,0.9381,0.9431,0.9404,0.34130595391616225,0.8688,0.8655,0.8322,0.8485,0.865
61,0.0,0.15673434781500056,0.9351,0.9262,0.9421,0.9341,0.9353,0.3419950276701933,0.8596,0.8652,0.8077,0.8354,0.8541
62,0.0,0.1460997124167183,0.9411,0.9448,0.9374,0.9411,0.9411,0.36128170595371295,0.8333,0.8618,0.7413,0.797,0.8237
63,0.0,0.17080407966918584,0.9335,0.9347,0.9324,0.9335,0.9335,0.36556935370234506,0.8287,0.8601,0.7308,0.7902,0.8184
64,0.0,0.13651954245906842,0.9506,0.9367,0.9629,0.9496,0.951,0.3490872863857519,0.8472,0.861,0.7797,0.8183,0.8401
65,0.0,0.1569166869113717,0.9351,0.9385,0.9319,0.9352,0.9351,0.33633867112387505,0.8704,0.8607,0.8427,0.8516,0.8675
66,0.0,0.14985201276744467,0.9411,0.9408,0.9408,0.9408,0.9411,0.34731360327541116,0.8457,0.8661,0.7692,0.8148,0.8377
67,0.0,0.14653423244628724,0.9415,0.9508,0.9337,0.9422,0.9417,0.33952795603268204,0.8534,0.8687,0.7867,0.8257,0.8464
68,0.0,0.14023865400990354,0.9415,0.9417,0.9425,0.9421,0.9415,0.35034593527338337,0.8519,0.8654,0.7867,0.8242,0.845
69,0.0,0.13125218427445315,0.949,0.9451,0.9541,0.9496,0.949,0.33359004785528495,0.8627,0.8608,0.8217,0.8408,0.8584
70,0.0,0.14098438153727144,0.9439,0.9424,0.9446,0.9435,0.9439,0.3378956562484659,0.8627,0.8608,0.8217,0.8408,0.8584
71,0.0,0.1372477924333343,0.9467,0.9455,0.947,0.9462,0.9467,0.33815195107655155,0.8565,0.8642,0.8007,0.8312,0.8506
72,0.0,0.15216989211643797,0.9375,0.9403,0.9335,0.9369,0.9375,0.3546325257048011,0.8457,0.8633,0.7727,0.8155,0.838
73,0.0,0.15087926100137866,0.9347,0.9406,0.9349,0.9377,0.9347,0.3360007111470969,0.8627,0.8662,0.8147,0.8396,0.8576
74,0.0,0.14997550741403917,0.9423,0.941,0.9461,0.9436,0.9422,0.3442837323638655,0.8627,0.8635,0.8182,0.8402,0.858
75,0.0,0.14520557955661906,0.9443,0.9371,0.9534,0.9451,0.9442,0.33553618837946225,0.8673,0.865,0.8287,0.8464,0.8632
76,0.0,0.14022936954905715,0.9506,0.9545,0.9486,0.9515,0.9507,0.3411928182689562,0.8565,0.8642,0.8007,0.8312,0.8506
77,0.0,0.13014498419022258,0.9479,0.9375,0.958,0.9476,0.948,0.34207707009322585,0.8565,0.8642,0.8007,0.8312,0.8506
78,0.0,0.14164533819767494,0.9443,0.9419,0.945,0.9435,0.9443,0.3384846488368653,0.8627,0.8608,0.8217,0.8408,0.8584
79,0.0,0.12195616446529763,0.953,0.9553,0.9491,0.9522,0.953,0.3615718367509544,0.8441,0.8627,0.7692,0.8133,0.8363
