Epoch,LR,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Train AUROC,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1,Val AUROC
43,0.0001,0.22221756902964493,0.9069,0.8975,0.9184,0.9078,0.9069,0.19356548700792095,0.9232,0.8913,0.8978,0.8945,0.9177
44,0.0001,0.22757232591117682,0.9085,0.9023,0.9158,0.909,0.9085,0.2008691111113876,0.9099,0.8503,0.9124,0.8803,0.9105
45,0.0001,0.2318042770616318,0.9031,0.8958,0.9156,0.9056,0.9029,0.21493203394735852,0.906,0.8395,0.9161,0.8761,0.9081
46,0.0001,0.21438144833633774,0.9143,0.9006,0.9307,0.9154,0.9144,0.22667842622225484,0.9046,0.8344,0.9197,0.875,0.9079
47,0.0001,0.21512499402620291,0.9106,0.9037,0.9152,0.9094,0.9107,0.2107773998286575,0.9086,0.8596,0.8942,0.8766,0.9055
48,0.0001,0.1990187690642319,0.9227,0.9099,0.9319,0.9208,0.923,0.19088644755538553,0.9152,0.8918,0.8723,0.8819,0.906
49,0.0001,0.20008991805738524,0.9152,0.9064,0.9232,0.9147,0.9153,0.2035967002157122,0.9086,0.8674,0.8832,0.8752,0.9031
50,0.0001,0.22366289255258284,0.9085,0.904,0.9102,0.9071,0.9086,0.19812680346270403,0.9126,0.8688,0.8942,0.8813,0.9086
51,0.0,0.19936435365755306,0.9152,0.9073,0.9267,0.9169,0.9151,0.19590401381719857,0.9152,0.8977,0.865,0.881,0.9044
52,0.0,0.19841842441574523,0.921,0.9199,0.9214,0.9206,0.921,0.1886291743333762,0.9152,0.8777,0.8905,0.8841,0.9099
53,0.0,0.1895954988308643,0.9231,0.9193,0.9277,0.9235,0.9231,0.19347082334570587,0.9113,0.8632,0.8978,0.8801,0.9084
54,0.0,0.17950994237081,0.9256,0.9126,0.9408,0.9265,0.9256,0.18350247417887053,0.9205,0.8963,0.8832,0.8897,0.9125
55,0.0,0.1889212076601229,0.9272,0.9126,0.9386,0.9254,0.9277,0.21014311195661625,0.9046,0.8389,0.9124,0.8741,0.9063
56,0.0,0.18119009971422584,0.9272,0.9232,0.9302,0.9267,0.9273,0.21509788848925382,0.9086,0.8868,0.8577,0.872,0.8976
57,0.0,0.16352372072441013,0.936,0.9197,0.9525,0.9358,0.9363,0.20495576062239707,0.906,0.8638,0.8796,0.8716,0.9003
58,0.0,0.18505949870144067,0.9268,0.91,0.9401,0.9248,0.9274,0.1947838421134899,0.9166,0.9011,0.865,0.8827,0.9055
59,0.0,0.1714737535405316,0.9347,0.9276,0.9409,0.9342,0.9348,0.1881722787899586,0.9152,0.8977,0.865,0.881,0.9044
60,0.0,0.1738166940937701,0.9368,0.9326,0.9404,0.9365,0.9368,0.17179614464597157,0.9232,0.9091,0.8759,0.8922,0.913
61,0.0,0.17333300205829896,0.9297,0.9283,0.9307,0.9295,0.9297,0.17889520855775723,0.9219,0.8996,0.8832,0.8913,0.9135
62,0.0,0.1870723453497416,0.9222,0.9147,0.9321,0.9233,0.9222,0.18329307163367048,0.9179,0.9077,0.8613,0.8839,0.9057
63,0.0,0.17801233557494064,0.9222,0.9206,0.9302,0.9254,0.9219,0.18605777551420033,0.9219,0.9249,0.854,0.888,0.9073
64,0.0,0.1796145457284231,0.9306,0.9165,0.9438,0.93,0.9309,0.18785338650923222,0.9139,0.88,0.8832,0.8816,0.9073
65,0.0,0.1698579820559213,0.9343,0.9337,0.9368,0.9352,0.9343,0.19585306777541214,0.9166,0.9105,0.854,0.8814,0.9031
66,0.0,0.18748493095565782,0.9202,0.9067,0.9342,0.9203,0.9204,0.19098475604550913,0.9086,0.8727,0.8759,0.8743,0.9016
67,0.0,0.14521742210184274,0.9514,0.9433,0.9556,0.9494,0.9515,0.18226294235015908,0.9152,0.8723,0.8978,0.8849,0.9115
68,0.0,0.18365485221147537,0.926,0.9238,0.9269,0.9253,0.926,0.2019258588552475,0.9073,0.8806,0.8613,0.8708,0.8974
69,0.0,0.1519157227471863,0.9405,0.9395,0.9418,0.9406,0.9405,0.1922480398012946,0.9179,0.9109,0.8577,0.8835,0.9049
70,0.0,0.15144628859860332,0.941,0.9386,0.9448,0.9417,0.9409,0.20488059239384407,0.906,0.8691,0.8723,0.8707,0.8987
